Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
116	3197.5076	674.4245	3565.6257	1691.3734	3535.809	41.1401	3573.7827	3382.97	915.8333	1000.0	579999	308.22278	55.172783	308.22235	55.169903	-308.606	9.843048	6054.54693031311
117	3498.3816	43.907646	3560.2947	3441.4631	3507.3223	126.80426	3569.208	2959.003	1000.0	990.2	584999	308.6452	55.036045	308.6453	55.031185	-309.0649	9.385761	6104.891627788544
118	2768.7502	1047.5471	3568.1648	937.5436	3411.523	43.593704	3472.0322	3276.15	798.1667	1000.0	589999	309.1534	54.753788	309.15356	54.750713	-309.6096	9.681641	6160.401342868805
119	2934.8357	1304.5774	3554.12	18.185568	3629.4526	21.260212	3656.8767	3592.4993	836.1667	1000.0	594999	309.4094	54.82909	309.4092	54.831448	-309.90305	9.439633	6211.149480104446
120	3503.0132	26.526085	3535.461	3456.7483	3622.8938	5.4989696	3635.8503	3614.7402	1000.0	1000.0	599999	309.5886	54.92616	309.5885	54.928062	-309.97595	8.753095	6265.129255056381
121	3534.9539	18.665789	3558.1975	3515.2559	1787.0365	756.42773	3453.6028	1362.1764	1000.0	519.7	604999	309.93314	54.798607	309.93295	54.80283	-310.2715	10.035728	6317.214912652969
122	3523.185	28.462479	3559.2454	3479.2227	3573.2917	5.401295	3582.7712	3562.6719	1000.0	1000.0	609999	310.0511	55.006813	310.05124	55.007355	-310.39035	9.270447	6369.146856784821
123	3205.5664	719.5006	3561.2083	1598.1918	3659.3472	10.002137	3678.7097	3643.5808	907.8333	1000.0	614999	310.21994	55.017647	310.22003	55.015766	-310.57526	9.173555	6423.667706727982
124	3538.935	26.848833	3591.462	3515.228	3635.5464	4.666255	3642.3826	3626.286	1000.0	1000.0	619999	310.57593	54.72699	310.57556	54.729298	-310.89276	8.719791	6474.2799253463745
125	1414.5624	1666.706	3562.275	14.469605	3449.239	284.15662	3638.5652	2839.8472	408.25	955.95	624999	310.89954	54.421658	310.89935	54.42345	-311.2324	9.221672	6529.296099185944
126	3527.5945	16.257828	3558.3933	3512.7373	1671.698	627.9692	3562.9612	1395.3895	1000.0	470.3	629999	310.86014	54.416573	310.8602	54.41633	-311.1709	9.811278	6579.711153507233
127	3501.4575	27.250055	3549.5154	3464.8071	3206.1396	556.08673	3603.5952	1390.3116	1000.0	912.95	634999	310.8613	54.6163	310.86115	54.61414	-311.12177	9.837903	6634.69332575798
128	3522.194	33.77749	3579.3293	3483.9048	3638.9077	17.605358	3665.599	3606.3118	1000.0	1000.0	639999	311.2113	54.282772	311.2112	54.28338	-311.66122	9.698565	6685.72030544281
129	3574.516	22.21598	3601.5952	3544.66	3663.3716	8.873318	3685.2786	3646.5881	1000.0	1000.0	644999	311.56714	54.15978	311.56744	54.163208	-311.9708	8.757678	6740.438647985458
130	3569.2617	18.270012	3601.7278	3546.238	3619.8413	4.065388	3626.1658	3611.3237	1000.0	1000.0	649999	312.0407	53.900974	312.04025	53.90203	-312.4501	9.246227	6791.112791776657
131	3059.6648	727.0136	3558.4841	1656.2712	3474.9656	311.02505	3617.3123	2128.3062	866.3333	978.8	654999	312.30206	54.238773	312.30215	54.23758	-312.72232	9.523719	6844.507675647736
132	3566.225	17.213558	3593.7703	3542.6616	3635.1187	6.4119425	3647.2407	3621.6672	1000.0	1000.0	659999	312.7603	53.96306	312.76016	53.96181	-313.12195	8.459821	6897.033624649048
133	3551.062	14.68322	3573.2998	3527.9124	3641.375	4.9120207	3651.9712	3632.362	1000.0	1000.0	664999	313.20172	53.7894	313.20163	53.78605	-313.5596	9.036346	6949.475446462631
