Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
61	654.26465	269.18884	990.7388	234.13223	953.97217	105.3987	1005.0472	535.9901	690.125	978.25	304999	88.693886	16.227262	88.69395	16.226936	5.9972663	-89.050514	0.5979663	0.007565489	2.2692513e-05	3233.162650346756
62	842.71326	217.15385	979.0835	415.7799	987.7626	25.10223	1003.27356	910.97144	889.0	1000.0	309999	88.39015	16.593695	88.39012	16.593369	5.9912767	-88.749985	0.640603	0.007533617	6.7321525e-05	3287.924477338791
63	853.5137	245.919	977.964	305.84576	927.74426	95.72328	1004.37476	780.4219	884.3333	1000.0	314999	88.43862	16.446268	88.43862	16.446161	5.994295	-88.7909	0.62397724	0.007483741	4.2573614e-05	3342.7565920352936
64	772.2021	293.20102	978.6096	161.33012	999.8613	3.4030502	1008.4807	994.28577	832.6667	1000.0	319999	88.49013	16.324448	88.49014	16.324394	5.9994755	-88.840324	0.5803148	0.007265661	4.9893974e-06	3397.6390676498413
65	973.25555	6.0046945	979.1218	962.4918	964.4217	143.44905	1006.0004	339.394	1000.0	968.35	324999	88.587006	16.089409	88.58708	16.089195	5.988563	-88.9319	0.5680098	0.0069179535	8.055288e-05	3452.5352113246918
66	964.4127	22.472197	985.5201	928.28705	557.44745	364.6824	1006.28015	147.94844	1000.0	558.35	329999	88.69955	16.070063	88.69956	16.070286	6.000762	-89.03844	0.5641609	0.0067403335	-4.0308846e-06	3507.4995284080505
67	837.49756	201.42557	977.7111	445.57834	953.8049	188.81123	1004.924	130.93567	873.8	956.3	334999	88.68286	16.08846	88.68292	16.088394	6.007488	-89.01235	0.5721429	0.006942914	-5.0258575e-05	3562.4044597148895
68	947.78174	22.708406	967.51794	905.18835	978.3705	40.475353	1008.1104	897.8444	1000.0	1000.0	339999	88.8038	15.883867	88.803795	15.883572	5.9911456	-89.130745	0.51552314	0.006828357	6.2351486e-05	3617.3177506923676
69	806.74994	300.94943	973.612	140.71957	1002.3165	3.3316991	1007.0769	989.89233	858.0	1000.0	344999	88.930374	15.826348	88.93036	15.826589	6.012643	-89.254684	0.56002426	0.006908087	-8.577106e-05	3672.1992807388306
70	949.21893	64.04528	986.27246	821.448	961.2062	48.7878	1007.6476	876.96423	1000.0	1000.0	349999	89.11559	15.69862	89.11564	15.698249	5.990612	-89.441124	0.53013545	0.0069155456	6.6998306e-05	3726.949865579605
71	876.7185	151.6961	988.42	608.02106	976.1981	101.99265	1006.2821	531.9562	897.0	976.4	354999	89.32147	15.491455	89.321526	15.4914465	5.9985743	-89.63949	0.5551025	0.006679265	1.1056459e-05	3781.611978292465
72	772.00714	189.56007	984.9624	459.88406	951.355	206.01303	1006.2299	54.621223	785.0	955.05	359999	89.43572	15.333846	89.43564	15.334029	5.9941792	-89.75413	0.5662413	0.0068978593	4.0229046e-05	3836.3617169857025
73	653.76855	274.283	980.67334	271.02502	1000.66174	4.3049717	1008.08673	987.60864	681.375	1000.0	364999	89.45828	15.225182	89.458305	15.226098	6.005685	-89.76519	0.5645908	0.0068808794	-3.6432095e-05	3891.0111622810364
74	960.27637	22.002533	980.3492	925.6048	1000.1366	4.1254406	1007.86224	992.3114	1000.0	1000.0	369999	89.42096	15.252147	89.42103	15.252344	6.017754	-89.73349	0.5498505	0.0070023467	-0.00012390083	3945.79660987854
75	956.27405	13.132541	969.60815	932.28784	972.8973	81.90933	1006.8695	639.5327	1000.0	982.75	374999	89.57851	15.09156	89.57856	15.091471	5.995695	-89.88008	0.57461154	0.0072854874	3.331808e-05	4000.768064022064
76	974.8341	8.509132	987.7412	962.34174	1002.4872	2.5786195	1006.4295	997.5613	1000.0	1000.0	379999	89.608505	14.93258	89.6085	14.933061	6.0012035	-89.90499	0.55319256	0.0072311005	-7.003793e-06	4055.66468167305
77	796.0147	284.58304	980.37415	218.75983	972.2079	49.01987	1007.82996	873.2701	816.8333	1000.0	384999	89.63353	14.767408	89.63358	14.767226	5.9928303	-89.92834	0.52902454	0.007135971	5.306058e-05	4110.576638221741
78	949.76355	57.14676	990.20276	836.85815	956.29346	110.79189	1006.63916	491.82303	975.8	976.9	389999	89.714066	14.781944	89.71411	14.781519	6.014256	-90.00415	0.5367691	0.007273213	-0.000102292404	4165.353295326233
79	970.6124	22.500385	990.1986	929.22473	1003.03046	4.613418	1007.8854	990.58026	1000.0	1000.0	394999	89.84445	14.699899	89.8444	14.700217	5.986108	-90.131836	0.50836587	0.007500006	0.00010316968	4220.330941200256
80	934.19226	41.903812	978.69824	873.73267	1002.2438	5.8324795	1007.04083	980.95197	983.2	1000.0	399999	89.96562	14.720873	89.965576	14.721296	6.0058827	-90.25668	0.52229834	0.0071019423	-4.1058283e-05	4275.250574350357
81	905.8654	148.84044	990.0367	608.3589	932.8242	202.00078	1009.71625	77.11497	927.2	954.8	404999	90.10133	14.73703	90.101395	14.736979	6.008592	-90.38364	0.51007015	0.007096379	-6.237441e-05	4330.06125497818
82	968.63446	22.217836	988.368	926.662	976.61847	80.80442	1007.7037	639.5989	995.6	1000.0	409999	90.214134	14.662677	90.214165	14.662129	5.986522	-90.49597	0.51794225	0.0072091203	0.00010115948	4384.926176071167
83	965.34607	35.10453	989.5177	895.4848	918.8376	76.25201	1007.0763	818.27655	1000.0	994.25	414999	90.143036	14.697125	90.14302	14.697053	5.9998345	-90.41498	0.48751777	0.0074690683	3.438282e-06	4439.613010883331
